Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2005	B 2006	F 2007	BO 1 2008	BO 2 2009	BO 3 2010
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Tunge løft, skærmarbejde og nedslidning	Nedslidning	Andre ordinære driftsomkostninger	0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Tunge løft, skærmarbejde og nedslidning	Nedslidning	Tilskud til anden virks. og invest.tilskud	-0.1	0.0	-1.5	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Tunge løft, skærmarbejde og nedslidning	Tunge løft	Tilskud til anden virks. og invest.tilskud	-0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljø i Grønland	Grønlands Arbejdsmiljøråd	Overførselsudgifter til EU og øvrige udland	0.3	1.1	0.8	0.3	0.3	0.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljø i Grønland	Sikkerhedsrep. i Grønland	Overførselsudgifter til EU og øvrige udland	0.5	0.5	0.5	0.5	0.5	0.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Certificerings- og tilskudsordning	Tilskud til administration	Tilskud til anden virks. og invest.tilskud	0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Certificerings- og tilskudsordning	Tilskud til arbejdsmiljøcertifikat	Tilskud til erhverv	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Certificerings- og tilskudsordning	Tilskud til arbejdsmiljøafgift	Tilskud til erhverv	1.9	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøindsats	Bidrag fastsat af beskæftigelsesministeren	Interne statslige overførselsudgifter	1.4	1.4	1.4	1.4	1.4	1.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøindsats	Statens andel af bidraget til arb.mark. par.	Interne statslige overførselsudgifter	4.2	4.1	4.3	4.3	4.3	4.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Tilskud vedrørende arbejdsmiljø	Honorarer til læger	Tilskud til erhverv	1.0	1.0	1.0	1.0	1.0	1.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Tilskud vedrørende arbejdsmiljø	Tilskud til bedriftssundhedstjenester	Tilskud til anden virks. og invest.tilskud	-2.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forebyggelsesfonden	Sekretariat for forebyggelsesfonden	Interne statslige overførselsindtægter	0.0	0.0	-11.6	-11.6	-11.0	-11.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forebyggelsesfonden	Sekretariat for forebyggelsesfonden	Tilskud til anden virks. og invest.tilskud	0.0	0.0	11.2	11.6	11.0	11.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forebyggelsesfonden	Forebyggelsesfonden	Andre ordinære driftsomkostninger	0.0	0.0	-0.6	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forebyggelsesfonden	Forebyggelsesfonden	Interne statslige overførselsindtægter	0.0	0.0	-188.4	-338.4	-339.0	-339.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forebyggelsesfonden	Forebyggelsesfonden	Tilskud til anden virks. og invest.tilskud	0.0	0.0	188.4	338.4	339.0	339.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Mobning på arbejdspladsen	Nedsæt sygefraværet - stop mobning	Andre ordinære driftsomkostninger	3.7	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Mobning på arbejdspladsen	Nedsæt sygefraværet - stop mobning	Tilskud til anden virks. og invest.tilskud	0.0	4.1	2.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøforskningsfond	Arbejdsmiljøforskningsfond	Andre ordinære driftsomkostninger	0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøforskningsfond	Arbejdsmiljøforskningsfond	Tilskud til anden virks. og invest.tilskud	21.0	44.5	54.0	45.6	51.4	11.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsfastholdelse m.v.	Arbejdsfastholdelse m.v.	Interne statslige overførselsudgifter	6.6	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøhandlingsplan 1999	Arbejdsmiljøovervågning	Andre ordinære driftsomkostninger	0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøhandlingsplan 1999	Arbejdsmiljøovervågning	Tilskud til anden virks. og invest.tilskud	-0.0	0.0	-3.4	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøhandlingsplan 1999	Sundhedsfremmeaktiviteter	Andre ordinære driftsomkostninger	0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøhandlingsplan 1999	Sundhedsfremmeaktiviteter	Tilskud til anden virks. og invest.tilskud	-0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøhandlingsplan 1999	Sundhedsfremmende arbejdsmiljøinitiativer	Andre ordinære driftsomkostninger	1.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdsmiljøhandlingsplan 1999	Sundhedsfremmende arbejdsmiljøinitiativer	Tilskud til anden virks. og invest.tilskud	0.0	0.0	-2.6	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Motion på arbejdspladsen	Andre ordinære driftsomkostninger	1.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Sundhedsfremme på arbejdspladserne	Tilskud til anden virks. og invest.tilskud	-0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Forebyggelse af vold i arbejdsmiljøet	Andre ordinære driftsomkostninger	0.0	0.0	4.8	4.8	5.8	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Forebyggelse af vold i arbejdsmiljøet	Tilskud til anden virks. og invest.tilskud	0.0	4.9	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Arbejdsmiljø i rengøringsbranchen	Tilskud til anden virks. og invest.tilskud	-1.3	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Øget viden om psykisk arbejdsmiljø	Andre ordinære driftsomkostninger	1.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Øget viden om psykisk arbejdsmiljø	Tilskud til anden virks. og invest.tilskud	-0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Forskning og forsøg på arbejdsmiljøområdet	Forsøgs- og udredningsvirksomhed	Andre ordinære driftsomkostninger	1.2	7.7	7.0	7.8	7.8	7.8
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Gebyrer	Administrative bøder	Skatter og afgifter	-1.5	-1.6	-1.5	-1.5	-1.5	-1.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Gebyrer	Godkendelse	Kontrolafgifter og gebyrer	-16.3	-17.3	-16.3	-10.0	-10.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Husleje, leje arealer,leasing	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Lønninger / personaleomkostninger	15.7	15.4	15.4	15.4	15.2	15.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Af- og nedskrivninger	0.0	0.3	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Andre ordinære driftsomkostninger	4.1	4.2	4.5	4.5	4.7	4.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Overførselsindtægter fra EU	-0.8	-1.0	-0.4	-0.4	-0.4	-0.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Interne statslige overførselsindtægter	-6.9	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Øvrige overførselsindtægter	-16.0	-18.3	-24.6	-24.6	-24.6	-24.6
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Interne statslige overførselsudgifter	3.7	5.0	5.0	5.0	5.0	5.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Tilskud til personer	0.0	0.1	0.1	0.1	0.1	0.1
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Anlægsaktiver (anskaffelser)	0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Tilskudsfinansieret forskningsvirksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	-5.7	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Indtægtsdækket virksomhed	Salg af varer	-0.1	-0.4	-0.4	-0.4	-0.4	-0.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Indtægtsdækket virksomhed	Husleje, leje arealer,leasing	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Indtægtsdækket virksomhed	Lønninger / personaleomkostninger	0.0	0.2	0.2	0.2	0.2	0.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Indtægtsdækket virksomhed	Andre ordinære driftsomkostninger	0.1	0.2	0.2	0.2	0.2	0.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Indtægtsdækket virksomhed	Øvrige overførselsindtægter	-0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Mindre nedslidning på rengøringsområdet	Lønninger / personaleomkostninger	0.0	0.0	2.0	2.6	2.6	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Mindre nedslidning på rengøringsområdet	Andre ordinære driftsomkostninger	0.0	0.0	1.0	1.4	1.4	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Social- og sundhedshjælpernes arbejdsmiljø	Lønninger / personaleomkostninger	0.0	4.0	4.0	4.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Social- og sundhedshjælpernes arbejdsmiljø	Andre ordinære driftsomkostninger	0.0	1.0	1.0	1.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Reduktion af fravær fra arbejde	Husleje, leje arealer,leasing	0.5	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Reduktion af fravær fra arbejde	Lønninger / personaleomkostninger	2.9	3.8	3.8	3.8	3.8	3.8
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Reduktion af fravær fra arbejde	Af- og nedskrivninger	0.0	0.0	1.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Reduktion af fravær fra arbejde	Andre ordinære driftsomkostninger	0.4	1.2	1.2	1.2	1.2	1.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Reduktion af fravær fra arbejde	Tilskud til personer	0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Reduktion af fravær fra arbejde	Anlægsaktiver (anskaffelser)	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Salg af varer	-0.1	-2.6	-2.6	-2.6	-2.6	-2.6
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Husleje, leje arealer,leasing	7.3	9.8	8.0	8.0	8.0	8.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Lønninger / personaleomkostninger	39.6	40.2	45.4	40.1	39.3	38.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Af- og nedskrivninger	0.0	3.5	7.6	5.6	5.5	5.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Andre ordinære driftsomkostninger	16.2	15.6	15.1	15.6	13.9	14.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Finansielle omkostninger	0.0	0.0	0.6	0.6	0.6	0.6
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Ekstraordinære indtægter	-0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Ekstraordinære omkostninger	0.0	0.2	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Interne statslige overførselsindtægter	-3.7	-5.0	-5.0	-5.0	-5.0	-5.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Øvrige overførselsindtægter	-0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Tilskud til personer	0.2	0.2	0.2	0.2	0.2	0.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	4.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Fri egenkapital (budget. af Årets resultat)	0.0	0.0	-0.9	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Nationale Forskningscenter for Arbejdsmiljø	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-2.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Salg af varer	0.0	-0.6	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Husleje, leje arealer,leasing	0.0	0.2	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Lønninger / personaleomkostninger	0.1	0.4	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Andre driftsindtægter	0.0	0.0	-0.6	-0.6	-0.6	-0.6
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Andre ordinære driftsomkostninger	2.1	0.0	0.6	0.6	0.6	0.6
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Overførselsindtægter fra EU	0.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Interne statslige overførselsindtægter	-0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Andre tilskudsfinansierede aktiviteter	Øvrige overførselsindtægter	-2.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Salg af varer	-0.6	-0.4	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Kontrolafgifter og gebyrer	-4.4	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Husleje, leje arealer,leasing	0.0	0.8	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Lønninger / personaleomkostninger	5.9	0.8	0.5	0.5	0.5	0.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Andre driftsindtægter	0.0	0.0	-0.8	-0.8	-0.8	-0.8
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Andre ordinære driftsomkostninger	0.6	0.0	0.3	0.3	0.3	0.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Ekstraordinære omkostninger	0.3	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Overførselsindtægter fra EU	-0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Indtægtsdækket virksomhed	Øvrige overførselsindtægter	0.0	-1.2	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Administration af godkendelsesordning mv.	Kontrolafgifter og gebyrer	-0.8	-2.0	-1.0	-1.0	-1.0	-1.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Administration af godkendelsesordning mv.	Husleje, leje arealer,leasing	0.0	0.7	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Administration af godkendelsesordning mv.	Lønninger / personaleomkostninger	0.6	1.3	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Administration af godkendelsesordning mv.	Andre ordinære driftsomkostninger	0.1	0.0	1.0	1.0	1.0	1.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Salg af varer	-3.5	-0.5	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Kontrolafgifter og gebyrer	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Husleje, leje arealer,leasing	31.6	33.6	20.4	20.4	20.4	20.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Lønninger / personaleomkostninger	279.3	275.7	329.7	323.5	318.3	313.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Af- og nedskrivninger	0.0	5.6	20.9	11.5	11.5	12.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Andre driftsindtægter	0.0	0.0	-2.5	-2.5	-2.5	-2.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Andre ordinære driftsomkostninger	65.7	67.8	83.4	85.2	82.9	80.7
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Finansielle indtægter	0.0	-0.3	-0.4	-0.4	-0.4	-0.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Finansielle omkostninger	0.0	1.7	2.3	1.9	1.9	1.9
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Ekstraordinære indtægter	-1.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Ekstraordinære omkostninger	1.7	4.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Interne statslige overførselsindtægter	-1.9	-1.7	-1.9	-1.9	-1.9	-1.9
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Interne statslige overførselsudgifter	0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Tilskud til personer	2.0	4.9	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	11.6	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Fri egenkapital (budget. af Årets resultat)	0.0	-8.5	-3.1	-0.9	1.1	0.9
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsmiljø	Arbejdstilsynet	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	-7.5	-3.8	0.0	0.0	0.0
Beskæftigelsesministeriet	Fællesudgifter	Øvrige fællesudgifter	Reserver og budgetregulering	Tilbagebetaling af reserve til kommunalreform	Reserver og budgetregulering	0.0	0.0	0.0	-15.0	-18.0	-18.0
Beskæftigelsesministeriet	Fællesudgifter	Øvrige fællesudgifter	Reserver og budgetregulering	Velstand og velfærd - forebyggelsesfond	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Fællesudgifter	Øvrige fællesudgifter	Reserver og budgetregulering	Velstand og velfærd - jobkonsulenter	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
