Paragraf;Hovedområde;Aktivitetsområde;Hovedkonto;Underkonto;Standardkonto;R 2014;B 2015;F 2016;BO 1 2017;BO 2 2018;BO 3 2019
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Vådområder, kommunal model, kvælstof;Tilskud til erhverv;41.2;18.7;74.9;111.0;198.0;18.7
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning, lodsejererstatninger;Overførselsindtægter fra EU;-15.9;-32.4;-13.6;-12.7;-6.7;-32.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning, lodsejererstatninger;Interne statslige overførselsindtægter;-21.2;-43.2;-18.1;-17.0;-9.0;-43.2
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning, lodsejererstatninger;Interne statslige overførselsudgifter;15.9;32.4;13.6;12.7;6.7;32.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning, lodsejererstatninger;Tilskud til erhverv;21.2;43.2;18.1;17.0;9.0;43.2
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Ophør med vandløbsvedligehold;Overførselsindtægter fra EU;0.0;0.0;0.0;0.0;0.0;-31.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Ophør med vandløbsvedligehold;Interne statslige overførselsindtægter;0.0;0.0;0.0;0.0;0.0;-56.3
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Ophør med vandløbsvedligehold;Interne statslige overførselsudgifter;0.0;0.0;0.0;0.0;0.0;31.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Ophør med vandløbsvedligehold;Tilskud til erhverv;0.0;0.0;0.0;0.0;0.0;56.3
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning;Skatter og afgifter;-0.1;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning;Overførselsindtægter fra EU;-33.0;-38.3;-45.2;-46.5;-36.1;-38.3
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning;Interne statslige overførselsindtægter;-44.1;-51.0;-47.3;-48.3;-37.0;-51.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning;Interne statslige overførselsudgifter;33.1;38.3;45.2;46.5;36.1;38.3
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Naturforvaltning;Tilskud til erhverv;44.1;51.0;47.3;48.3;37.0;51.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Pleje af græs- og naturarealer;Skatter og afgifter;-1.4;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Pleje af græs- og naturarealer;Overførselsindtægter fra EU;-93.2;-147.7;-97.5;-142.5;-135.0;-87.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Pleje af græs- og naturarealer;Interne statslige overførselsudgifter;2.8;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Pleje af græs- og naturarealer;Tilskud til erhverv;116.2;197.0;130.0;190.0;180.0;159.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udtagning af lavbundsjorder mv.;Skatter og afgifter;-0.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udtagning af lavbundsjorder mv.;Overførselsindtægter fra EU;1.1;-4.7;-35.7;-33.7;-32.8;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udtagning af lavbundsjorder mv.;Interne statslige overførselsindtægter;1.4;-23.2;-42.0;-42.0;-42.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udtagning af lavbundsjorder mv.;Interne statslige overførselsudgifter;-1.1;4.7;35.7;33.7;32.8;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udtagning af lavbundsjorder mv.;Tilskud til erhverv;-1.4;23.2;42.0;42.0;42.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tekniske anlæg på agerjord (minivådområder);Overførselsindtægter fra EU;0.0;0.0;-15.0;-7.5;-7.5;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tekniske anlæg på agerjord (minivådområder);Tilskud til erhverv;0.0;0.0;20.0;10.0;10.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tilpasning og udvikling af landdistrikterne;Overførselsindtægter fra EU;3.8;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tilpasning og udvikling af landdistrikterne;Tilskud til erhverv;-1.8;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tilskud ugunstigt stillede områder;Skatter og afgifter;-0.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tilskud ugunstigt stillede områder;Overførselsindtægter fra EU;-11.2;0.0;0.0;0.0;0.0;-6.3
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tilskud ugunstigt stillede områder;Interne statslige overførselsudgifter;0.2;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Tilskud ugunstigt stillede områder;Tilskud til erhverv;20.4;0.0;0.0;0.0;0.0;11.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Etablering af biogasanlæg;Overførselsindtægter fra EU;6.4;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Etablering af biogasanlæg;Tilskud til erhverv;-12.6;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Kvalitet, økologi og netværk;Skatter og afgifter;-1.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Kvalitet, økologi og netværk;Overførselsindtægter fra EU;-1.7;-21.2;0.0;0.0;0.0;-22.5
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Kvalitet, økologi og netværk;Interne statslige overførselsudgifter;0.6;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Kvalitet, økologi og netværk;Tilskud til erhverv;3.7;40.0;0.0;0.0;0.0;45.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Erhvervsudvikling;Skatter og afgifter;-0.6;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Erhvervsudvikling;Overførselsindtægter fra EU;10.1;0.0;-80.0;-80.0;-80.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Erhvervsudvikling;Tilskud til erhverv;-15.4;0.0;80.0;80.0;80.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i forarbejdningssektoren;Skatter og afgifter;0.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i forarbejdningssektoren;Overførselsindtægter fra EU;7.7;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i forarbejdningssektoren;Tilskud til erhverv;-15.3;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Økologisk investeringsstøtte til kvæg og svin;Overførselsindtægter fra EU;0.0;0.0;-30.0;-30.0;-30.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Økologisk investeringsstøtte til kvæg og svin;Tilskud til erhverv;0.0;0.0;30.0;30.0;30.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Økologivisionen, investeringsstøtte;Skatter og afgifter;-0.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Økologivisionen, investeringsstøtte;Overførselsindtægter fra EU;-23.2;-30.0;-40.5;-21.0;-18.5;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Økologivisionen, investeringsstøtte;Interne statslige overførselsudgifter;0.8;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Økologivisionen, investeringsstøtte;Tilskud til erhverv;30.9;40.0;40.5;21.0;18.5;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i primært jordbrug;Skatter og afgifter;-0.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i primært jordbrug;Overførselsindtægter fra EU;-174.5;-242.5;-363.4;-262.6;-185.0;-108.7
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i primært jordbrug;Interne statslige overførselsudgifter;5.7;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Struktur- og effektivitetsforbedringer;Støtte til udvikling af landdistrikterne;Udvikling i primært jordbrug;Tilskud til erhverv;315.9;361.5;371.5;280.0;188.0;145.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Renter;Øvrige renter;Finansielle indtægter;0.0;-0.1;-0.1;-0.1;-0.1;-0.1
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Renter;Øvrige renter;Finansielle omkostninger;0.0;0.1;0.1;0.1;0.1;0.1
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Renter;Renter vedrørende tilskudsforvaltningen;Finansielle indtægter;-0.2;-0.2;-0.2;-0.2;-0.2;-0.2
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Renter;Renter vedrørende tilskudsforvaltningen;Finansielle omkostninger;0.0;0.2;0.2;0.2;0.2;0.2
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Renter;Renter vedr. jordfordelingsaktiviteter;Finansielle indtægter;0.0;-0.1;-0.1;-0.1;-0.1;-0.1
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Renter;Renter vedr. jordfordelingsaktiviteter;Finansielle omkostninger;0.0;0.1;0.1;0.1;0.1;0.1
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Overførselsindtægter fra EU;-5.5;-26.2;-29.2;-3.1;-5.8;-10.5
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Interne statslige overførselsindtægter;0.0;0.0;-20.0;-20.0;-20.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Forbrug af videreførsel;0.0;-8.8;-5.4;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Interne statslige overførselsudgifter;0.0;0.0;15.0;15.0;15.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Reserver og budgetregulering;0.0;0.0;0.6;4.0;3.2;-3.5
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Anlægsaktiver (anskaffelser);7.3;35.0;41.2;20.0;20.0;20.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Udtagning af lavbundsjorder mv., projektjord;Afhændelse af anlægsakt. udenfor omk.reform;0.0;0.0;-2.2;-15.9;-12.4;-6.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Overførselsindtægter fra EU;-34.2;-32.7;-82.1;-37.9;-19.3;-16.8
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Interne statslige overførselsindtægter;-102.0;-67.9;-53.9;-67.9;-67.9;-67.9
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Forbrug af videreførsel;0.0;-11.7;-19.1;-9.8;-3.6;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Interne statslige overførselsudgifter;76.5;55.7;40.4;50.9;50.9;55.7
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Reserver og budgetregulering;0.0;13.0;5.2;14.2;14.2;6.6
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Anlægsaktiver (anskaffelser);51.8;55.4;125.0;88.0;63.2;48.8
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, projektjord kommunal model;Afhændelse af anlægsakt. udenfor omk.reform;-4.6;-11.8;-15.5;-37.5;-37.5;-26.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, erstatningsjord;Forbrug af videreførsel;0.0;-9.6;-6.1;-6.1;-6.1;-6.1
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, erstatningsjord;Anlægsaktiver (anskaffelser);53.6;43.9;40.4;40.4;40.4;40.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Vådområdeindsats, erstatningsjord;Afhændelse af anlægsakt. udenfor omk.reform;-37.6;-40.5;-40.3;-40.3;-40.3;-40.3
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Ejendomme under NaturErhvervstyrelsen;Andre ordinære driftsomkostninger;0.0;0.0;1.5;1.5;1.5;1.5
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Ejendomme under NaturErhvervstyrelsen;Tilskud til anden virks. og invest.tilskud;6.0;0.0;0.0;0.0;0.0;0.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Ejendomme under NaturErhvervstyrelsen;Anlægsaktiver (anskaffelser);3.6;20.2;13.4;13.4;13.4;13.4
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Ejendomme under NaturErhvervstyrelsen;Afhændelse af anlægsakt. udenfor omk.reform;-14.9;-24.0;-3.0;-3.0;-3.0;-3.0
Miljø- og Fødevareministeriet;Generelle jordbrugs- og fiskeriforhold mv.;Fællesudgifter inden for jordbrug og fiskeri;Anlægsprogram;Ejendomme under NaturErhvervstyrelsen;Værdipapirer, afgang;-6.0;0.0;0.0;0.0;0.0;0.0
