Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2001	B 2002	F 2003	BO 1 2004	BO 2 2005	BO 3 2006
Generelle reserver	Reserver m.v.	Reserver m.v.	Midtvejs- og efterreg., kommunalt bloktilskud	Midtvejs- og efterreg. af det komm. bloktilsk	Reserver og budgetregulering	0.0	1000.0	0.0	1400.0	1600.0	1800.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Reserve til særlige tiltag, social-/sundhed	Finans. af særlige tiltag, social-/sundhed	Reserver og budgetregulering	0.0	-150.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Reserve til særlige tiltag, social-/sundhed	Reserve, særlige tiltag, social-/sundhed	Reserver og budgetregulering	0.0	150.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Miljø-, Freds- og Stabilitetsrammen	Reserve målrette anv. af fleksible mekanismer	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Miljø-, Freds- og Stabilitetsrammen	Freds- og Stabilitetsskabende reserve	Reserver og budgetregulering	0.0	350.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Miljø-, Freds- og Stabilitetsrammen	Miljø-, Freds- og Stabilitetsreserve	Reserver og budgetregulering	0.0	1100.0	0.0	2191.0	2191.0	2191.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Satsreguleringspulje	Forslag til udmøntning	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Satsreguleringspulje	Satsreguleringspulje	Reserver og budgetregulering	0.0	0.0	0.0	0.0	65.5	258.9
Generelle reserver	Reserver m.v.	Reserver m.v.	Reserve til EU-formandskab	Reserve til EU-formandskab	Reserver og budgetregulering	0.0	175.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Reserve til nye initiativer	Merudgifter til øvrige nye initiativer	Reserver og budgetregulering	0.0	0.0	0.0	175.0	220.0	250.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Reserve til nye initiativer	Merudgifter til forskning og innovation	Reserver og budgetregulering	0.0	0.0	0.0	0.0	520.0	0.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Merudgifter ved nye bevillingsforslag	Medudg. til overf. tilskud ved nye bev.forsl.	Reserver og budgetregulering	0.0	0.0	0.0	200.0	200.0	200.0
Generelle reserver	Reserver m.v.	Reserver m.v.	Merudgifter ved nye bevillingsforslag	Merudg. til drift ved nye bevillingsforslag	Reserver og budgetregulering	0.0	90.0	0.0	600.0	800.0	1000.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Tilbageføring af grønne afgifter	Interne statslige overførselsindtægter	-3597.0	-3736.0	-3894.0	-3920.0	-3920.0	-3920.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra private arbejdsgivere	Interne statslige overførselsindtægter	-1.6	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra forsikrede mindre arbejdsgivere	Afskrivninger og hensættelser	0.6	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra forsikrede mindre arbejdsgivere	Obligatoriske bidrag, bøder m.v.	-0.0	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra forsikrede mindre arbejdsgivere	Løbende overførselsindtægter	-418.8	-369.7	-425.0	-425.0	-425.0	-425.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra frivilligt forsikrede	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra frivilligt forsikrede	Obligatoriske bidrag, bøder m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra frivilligt forsikrede	Løbende overførselsindtægter	-176.6	-198.9	-200.0	-200.0	-200.0	-200.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Medlemsbidrag fra arbejdsløshedskasser	Obligatoriske bidrag, bøder m.v.	-6300.8	-12828.0	-13054.0	-13073.0	-13046.0	-13029.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Medlemsbidrag fra arbejdsløshedskasser	Løbende overførselsindtægter	-5971.5	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsgiverbidrag, netto etc.	Skatter og afgifter	0.3	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Afskrivninger, arbejdsmarkedsbidrag	Skatter og afgifter	95.3	100.0	100.0	100.0	100.0	100.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsbidrag etc.	Skatter og afgifter	-59344.4	-63650.0	-63900.0	-64200.0	-64200.0	-64200.0
Trafikministeriet	Banetrafik	Privatbanerne	Privatbaner, Lille Nord, investeringstilskud	Investeringstilskud vedrørende Lille Nord	Investeringstilskud m.v.	12.3	9.4	9.7	9.7	9.7	9.7
Trafikministeriet	Banetrafik	Privatbanerne	Privatbaner, Lille Nord, investeringstilskud	Investeringstilskud vedrørende Privatbanerne	Investeringstilskud m.v.	67.0	69.5	71.2	71.2	71.2	71.2
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Driftstilskud vedrørende Lille Nord	Overførsler til kommuner	4.4	9.1	9.3	9.3	0.0	0.0
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Nedsat takst for cykelmedtagning	Tilskud til erhverv	0.7	0.7	0.7	0.7	0.7	0.7
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Pens.bidrag vedr. Privatb. eks. pens.forp.	Overførsler til kommuner	0.0	42.9	43.9	43.9	44.0	44.0
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Pensionsbidrag vedrørende Privatbanerne	Overførsler til kommuner	57.3	15.9	16.3	16.3	16.3	16.3
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Driftstilskud vedrørende Privatbanerne	Køb af varer og tjenesteydelser	0.0	0.0	3.4	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Driftstilskud vedrørende Privatbanerne	Investeringstilskud m.v.	0.1	0.1	0.1	0.1	0.1	0.1
Trafikministeriet	Banetrafik	Privatbanerne	Privatbanerne og Lille NOrd, driftstilskud	Driftstilskud vedrørende Privatbanerne	Overførsler til kommuner	116.6	118.1	121.3	121.3	0.0	0.0
Trafikministeriet	Banetrafik	Privatbanerne	Støtte til privatbaner dækn. af driftsundersk	Driftsbudget, egentlig drift	Forbrug af videreført opsparing	0.0	0.0	-3.4	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Anlægsudgifter	Byggeri og anlægsproduktion	11.1	34.8	35.3	28.3	28.4	28.4
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Anlægsudgifter	Erhvervelse af anlæg m.v.	5.3	11.0	11.3	11.3	11.0	11.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Anlægsudgifter	Afhændelse af anlæg m.v.	-0.9	0.0	-0.1	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Lønninger	570.0	555.2	515.0	475.1	475.0	475.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Lønrefusioner	-6.1	-5.3	-7.2	-6.3	-5.4	-5.4
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Køb af varer og tjenesteydelser	572.7	836.1	607.0	649.8	306.4	298.6
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Erhvervelse af materiel, netto	20.0	25.0	25.0	25.0	25.0	25.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Leje, vedligeholdelse og skatter	37.1	10.0	10.0	10.0	10.0	10.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Afskrivninger og hensættelser	-0.2	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Diverse driftsudgifter	1.0	0.0	-1.4	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Salg af varer og tjenesteydelser	-1296.8	-1468.2	-1200.0	-1200.0	-841.7	-841.7
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Diverse driftsindtægter	-0.2	-3.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Tilskud til personer	2.6	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Renteudgifter m.v.	10.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Servicedivision	Driftsbudget, egentlig drift	Renteindtægter og udbytter	-7.6	0.0	-3.0	-3.0	-3.0	-3.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Anlægsudgifter	Byggeri og anlægsproduktion	3.6	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Anlægsudgifter	Erhvervelse af anlæg m.v.	1.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Lønninger	70.0	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Lønrefusioner	-0.7	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Køb af varer og tjenesteydelser	37.2	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Erhvervelse af materiel, netto	6.8	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Leje, vedligeholdelse og skatter	11.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Diverse driftsudgifter	0.2	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Salg af varer og tjenesteydelser	-135.7	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Diverse driftsindtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Tilskud til personer	0.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Renteudgifter m.v.	1.5	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsens Rådgivningsdivision	Driftsbudget, egentlig drift	Renteindtægter og udbytter	-1.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Reserve, genopretn. af infrastrukt., baneomr.	Reserve til reinvestering i infrastrukturen	Reserver og budgetregulering	0.0	0.0	0.0	363.8	360.1	360.1
Trafikministeriet	Banetrafik	Banestyrelsen	Baneafgifter m.v.	Baneafgifter	Leje, vedligeholdelse og skatter	851.6	869.7	897.5	891.6	891.6	891.6
Trafikministeriet	Banetrafik	Banestyrelsen	Baneafgifter m.v.	Baneafgifter	Salg af varer og tjenesteydelser	-828.0	-854.4	-866.1	-894.1	-902.2	-902.2
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Køb af varer og tjenesteydelser	816.1	0.0	-25.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Erhvervelse af materiel, netto	0.5	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Leje, vedligeholdelse og skatter	10.7	704.9	635.0	611.6	609.6	602.5
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Salg af varer og tjenesteydelser	-14.7	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Diverse driftsindtægter	-2.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Byggeri og anlægsproduktion	531.6	589.0	539.2	472.1	146.3	146.3
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyr. - forny. og vedl.hold. af jernb.net	Driftsbudget, egentlig drift	Afhændelse af anlæg m.v.	-0.0	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Budgetregulering	Reserver og budgetregulering	0.0	-6.7	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Udmøntning af nærbanepulje	Byggeri og anlægsproduktion	0.0	29.3	91.9	38.4	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Udmøntning af nærbanepulje	Forbrug af videreført opsparing	0.0	-46.3	-40.4	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Pulje t.  Stationsm. støjbek. og forb. funk.	Byggeri og anlægsproduktion	0.0	17.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Anlægs- og udlånsbevillinger	Byggeri og anlægsproduktion	951.8	989.8	942.1	1010.8	485.7	70.3
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Anlægs- og udlånsbevillinger	Erhvervelse af anlæg m.v.	0.5	0.0	20.5	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Anlægs- og udlånsbevillinger	Refusion vedr. anlæg m.v.	-49.9	-107.2	-32.5	-268.6	-213.7	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Anlægs- og udlånsbevillinger	Afhændelse af anlæg m.v.	-0.4	0.0	-2.5	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Lønninger	404.8	417.3	444.3	426.6	406.3	386.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Lønrefusioner	-18.2	-20.0	-21.8	-19.9	-18.1	-18.1
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Køb af varer og tjenesteydelser	341.7	246.6	181.2	186.6	68.7	114.1
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Erhvervelse af materiel, netto	32.1	16.4	16.4	16.4	16.4	16.4
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Leje, vedligeholdelse og skatter	38.9	56.4	56.4	56.4	56.4	56.4
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Afskrivninger og hensættelser	0.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Diverse driftsudgifter	-1.4	-37.1	-25.6	-29.9	-29.9	-29.9
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Salg af varer og tjenesteydelser	-232.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Diverse driftsindtægter	-26.8	-232.3	-173.4	-171.1	-163.7	-168.1
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Tilskud til personer	1.6	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Investeringstilskud m.v.	1.6	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Renteudgifter m.v.	22.4	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Renteindtægter og udbytter	-28.4	-8.0	-6.0	-6.0	-6.0	-6.0
Trafikministeriet	Banetrafik	Banestyrelsen	Banestyrelsen	Driftsbudget, egentlig drift	Interne statslige overførselsindtægter	0.0	0.0	-7.8	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Trafikstyrelsen	Trafikstyrelsen for Jernbane og Færger	Almindelig virksomhed	Lønninger	0.0	0.0	8.1	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Trafikstyrelsen	Trafikstyrelsen for Jernbane og Færger	Almindelig virksomhed	Køb af varer og tjenesteydelser	0.0	0.0	15.8	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Trafikstyrelsen	Trafikstyrelsen for Jernbane og Færger	Almindelig virksomhed	Leje, vedligeholdelse og skatter	0.0	0.0	1.1	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Jernbanetrafik	Omd. af DSB til selvstændig off. virksomh.	Omd. af DSB til selvstændig off. virksomh.	Afhændelse af anlæg m.v.	-0.8	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Jernbanetrafik	Omd. af DSB til selvstændig off. virksomh.	Omd. af DSB til selvstændig off. virksomh.	Renteindtægter og udbytter	-54.0	-27.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Jernbanetrafik	Omd. af DSB til selvstændig off. virksomh.	Omd. af DSB til selvstændig off. virksomh.	Udlån m.v.	0.8	0.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Jernbanetrafik	Omd. af DSB til selvstændig off. virksomh.	Omd. af DSB til selvstændig off. virksomh.	Nedbringelse af udlån m.v.	-600.0	-600.0	0.0	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Øv. udg. t. indk. af off. serv. jernb.trafik	Tilskud til anden virksomhed	7.9	-3.0	69.6	-24.6	-15.9	-11.5
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Øv. udg. t. indk. af off. serv. jernb.trafik	Forbrug af videreført opsparing	0.0	0.0	-29.8	0.0	0.0	0.0
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Var. ved.l. t. Arriva, togbet. af Midt-og Ves	Tilskud til anden virksomhed	0.0	0.0	43.2	30.4	9.3	9.8
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Fast vederl. t. Arriva, f. togbet. Midt-og Ve	Tilskud til anden virksomhed	0.0	0.0	126.0	161.3	161.7	169.4
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Bet. t. DSB S-tog a/s, jf. forh. kontrakt	Tilskud til anden virksomhed	713.6	882.8	1079.2	1198.5	1308.0	1324.5
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Kompensation t. DSB f. hævet gratisg. f. børn	Tilskud til anden virksomhed	0.0	8.4	9.9	9.9	9.9	9.9
Trafikministeriet	Banetrafik	Jernbanetrafik	Jernbanetrafik, betaling offentlig service	Betaling til DSB, jf. forhandlet kontrakt	Tilskud til anden virksomhed	3028.2	2603.2	2993.6	2831.4	3179.7	3077.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	Samfundsbegrundede overfarter	Almindelig virksomhed	Køb af varer og tjenesteydelser	0.0	29.9	0.0	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	Samfundsbegrundede overfarter	Almindelig virksomhed	Tilskud til erhverv	29.6	0.0	29.3	28.3	28.0	28.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken, anlæg	Anlæg	Byggeri og anlægsproduktion	3.1	0.0	6.5	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken, anlæg	Anlæg	Erhvervelse af anlæg m.v.	31.9	0.7	4.4	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Lønninger	26.2	26.5	30.3	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Lønrefusioner	-1.0	0.0	-0.2	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Køb af varer og tjenesteydelser	23.1	27.0	26.0	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Erhvervelse af materiel, netto	0.4	0.4	0.3	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Leje, vedligeholdelse og skatter	0.4	0.6	0.4	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Diverse driftsudgifter	0.1	0.1	0.2	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Salg af varer og tjenesteydelser	-60.2	-68.0	-68.9	0.0	0.0	0.0
Trafikministeriet	Kyster, havne og færgetrafik	Færgetrafik	BornholmsTrafikken	Færgernes restaurationer	Diverse driftsindtægter	-0.1	-0.1	0.0	0.0	0.0	0.0
